Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes/s,Flow_Packets/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets/s,Bwd_Packets/s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down/Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length.1,Fwd_Avg_Bytes/Bulk,Fwd_Avg_Packets/Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes/Bulk,Bwd_Avg_Packets/Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,ECEFlagCount
53,285,2,2,64,204,32,32,32,0,102,102,102,0,940350.8772,14035.08772,95,157.6166235,277,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,7017.54386,7017.54386,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
61020,7952250,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,176.6795561,0.880254016,1325375,3231534.142,7921703,0,0,0,0,0,0,7940819,1588163.8,3540562.312,7921703,0,1,0,0,0,20,132,0.125750574,0.754503442,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,30547,0,30547,30547,7921703,0,7921703,7921703,BENIGN,
80,559286,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,20799.73395,14.30395182,79898,210826.825,558008,13,862,431,434.1635636,738,124,559273,139818.25,278793.3934,558008,152,0,0,0,0,72,112,5.363981934,8.93996989,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,82384740,8,5,56,11607,20,0,7,5.656854249,8760,0,2321.4,3802.315321,141.5674796,0.157796213,6865395,21300000,74000000,3,81700000,11700000,27600000,74000000,4,648733,162183.25,322978.2853,646649,3,0,0,0,0,172,112,0.097105362,0.060690851,0,8760,833.5,2402.71381,5773033.654,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,764,0,764,764,40900000,46900000,74000000,7696406,DDoS,
80,4314887,5,0,30,0,6,6,6,0,0,0,0,0,6.952673384,1.158778897,1078721.75,2154789.864,4310906,4,4314887,1078721.75,2154789.864,4310906,4,0,0,0,0,0,0,0,0,0,100,0,1.158778897,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
53,62914,2,2,80,290,40,40,40,0,145,145,145,0,5881.043965,63.57885367,20971.33333,36318.21868,62908,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,80,80,31.78942684,31.78942684,40,145,82,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,102.5,40,145,80,0,0,0,0,0,0,2,80,2,290,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN,
80,3096093,5,0,30,0,6,6,6,0,0,0,0,0,9.689631416,1.614938569,774023.25,1546552.558,3093852,331,3096093,774023.25,1546552.558,3093852,331,0,0,0,0,0,0,0,0,0,100,0,1.614938569,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
80,301156,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,38607.89757,23.24376735,50192.66667,110005.9339,273670,64,27183,13591.5,19000.66632,27027,156,301092,100364,150694.8457,273670,194,0,0,0,0,72,92,9.961614578,13.28215277,0,10135,1453.375,3544.652026,12600000,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,927142,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,12547.16106,9.707250885,115892.75,327435.866,926255,3,738,369,486.4894655,713,25,927078,185415.6,414141.9373,926255,3,0,0,0,0,72,132,3.235750295,6.47150059,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,8017819,4,0,24,0,6,6,6,0,0,0,0,0,2.993332726,0.498888788,2672606.333,4627823.837,8016357,451,8017819,2672606.333,4627823.837,8016357,451,0,0,0,0,0,0,0,0,0,80,0,0.498888788,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1462,0,1462,1462,8016357,0,8016357,8016357,DDoS,
80,897892,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12955.90116,10.02347721,112236.5,317127.5431,897087,3,652,326,393.1513703,604,48,897843,179568.6,401105.0701,897087,3,0,0,0,0,72,132,3.34115907,6.682318141,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,4939917,5,0,30,0,6,6,6,0,0,0,0,0,6.07297653,1.012162755,1234979.25,2469279.213,4938898,1,4939917,1234979.25,2469279.213,4938898,1,0,0,0,0,0,0,0,0,0,100,0,1.012162755,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
80,8390777,5,0,30,0,6,6,6,0,0,0,0,0,3.575354225,0.595892371,2097694.25,4190860.592,8383984,1,8390777,2097694.25,4190860.592,8383984,1,0,0,0,0,0,0,0,0,0,100,0,0.595892371,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6793,0,6793,6793,8383984,0,8383984,8383984,DDoS,
80,36705,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,316768.8326,217.9539572,5243.571429,11537.94625,31131,49,31723,15861.5,21684.84366,31195,528,36641,9160.25,15204.22607,31739,49,0,0,0,0,72,112,81.73273396,136.2212233,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
22961,88759,4,3,11607,26,11595,0,2901.75,5795.50069,20,0,8.666666667,10.26320288,131062.7655,78.86524183,14793.16667,34497.56306,85185,2,88759,29586.33333,48164.16798,85185,613,2540,1270,1793.222797,2538,2,0,0,0,0,92,72,45.06585248,33.79938936,0,11595,1454.125,4097.537534,16800000,0,0,0,1,1,0,0,0,0,1661.857143,2901.75,8.666666667,92,0,0,0,0,0,0,4,11607,3,26,29200,256,3,20,0,0,0,0,0,0,0,0,BENIGN,
80,278758,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,41710.0137,32.28606892,34844.75,84656.71643,242048,1,36012,18006,25462.91519,36011,1,278708,55741.6,105312.5336,242048,65,0,0,0,0,72,132,10.76202297,21.52404595,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
53,281226,1,1,60,211,60,60,60,0,211,211,211,0,963.637786,7.111717978,281226,0,281226,281226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.555858989,3.555858989,60,211,110.3333333,87.17989065,7600.333333,0,0,0,0,0,0,0,0,1,165.5,60,211,20,0,0,0,0,0,0,1,60,1,211,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,
53,58419,1,1,54,115,54,54,54,0,115,115,115,0,2892.894435,34.2354371,58419,0,58419,58419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,17.11771855,17.11771855,54,115,74.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,111.5,54,115,32,0,0,0,0,0,0,1,54,1,115,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,
59665,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,7856863,6,0,36,0,6,6,6,0,0,0,0,0,4.581981384,0.763663564,1571372.6,3512579.071,7854865,1,7856863,1571372.6,3512579.071,7854865,1,0,0,0,0,0,0,0,0,0,120,0,0.763663564,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7,6,0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1998,0,1998,1998,7854865,0,7854865,7854865,DDoS,
389,489,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1018404.908,30674.84663,34.92857143,26.42395267,69,0,489,48.9,41.59179941,122,0,288,96,162.8127759,284,2,0,0,0,0,368,144,22494.88753,8179.9591,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,BENIGN,
80,274144,3,4,442,872,436,0,147.3333333,250.0106664,860,0,218,428.0093457,4793.101436,25.53402591,45690.66667,89582.88881,227079,4,250381,125190.5,144092.0985,227079,23302,250883,83627.66667,144488.9757,250469,4,0,0,0,0,72,92,10.94315396,14.59087195,0,860,164.25,319.3698036,101997.0714,0,0,0,1,0,0,0,0,1,187.7142857,147.3333333,218,72,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0,0,0,0,0,0,0,0,BENIGN,
80,616753,4,3,26,11601,20,0,6.5,9.433981132,8760,6,3867,4467.314294,18851.95532,11.34976238,102792.1667,248623.3629,610270,10,6228,2076,3377.793955,5974,10,610454,305227,431395.9477,610270,184,0,0,0,0,104,60,6.485578505,4.864183879,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,1,0,0,0,0,1661,6.5,3867,104,0,0,0,0,0,0,4,26,3,11601,29200,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,859778,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,13523.25833,9.304727499,122825.4286,320890.6276,850504,101,8792,4396,5768.577121,8475,317,859677,214919.25,423742.6011,850504,184,0,0,0,0,72,112,3.489272812,5.815454687,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,8731763,5,0,30,0,6,6,6,0,0,0,0,0,3.43573228,0.572622047,2182940.75,4365878.167,8731758,1,8731763,2182940.75,4365878.167,8731758,1,0,0,0,0,0,0,0,0,0,100,0,0.572622047,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,5,0,5,5,8731758,0,8731758,8731758,DDoS,
63097,2082967,1,5,6,30,6,6,6,0,6,6,6,0,17.28303905,2.880506508,416593.4,919626.9739,2061624,1,0,0,0,0,0,2080013,520003.25,1027778.047,2061624,1,0,0,0,0,20,100,0.480084418,2.40042209,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN,
80,80857972,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,144.2405704,0.160775736,6738164.333,23100000,80000000,5,80600000,11500000,30200000,80000000,220,235029,58757.25,116888.3063,234089,5,0,0,0,0,172,112,0.098938915,0.061836822,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,602274,0,602274,602274,80000000,0,80000000,80000000,DDoS,
80,6131826,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,1901.065033,2.283169809,471678.9231,1669107.799,6026467,47,6072661,867523,2274924.732,6026467,312,62584,12516.8,25807.05707,58609,48,0,0,0,0,172,132,1.304668463,0.978501347,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,42728,0,42728,42728,6026467,0,6026467,6026467,DDoS,
56131,10588248,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,132.6942852,0.661110318,1764708,4308175.849,10600000,1,0,0,0,0,0,10600000,2117346.6,4718879.006,10600000,1,1,0,0,0,20,132,0.094444331,0.566665987,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,29537,0,29537,29537,10600000,0,10600000,10600000,BENIGN,
80,81912356,9,5,62,11607,20,0,6.888888889,5.30199124,5840,0,2321.4,3173.373883,142.4571404,0.170914386,6300950.462,21000000,76000000,4,81700000,10200000,26700000,76000000,49,208295,52073.75,103207.6606,206883,4,0,0,0,0,192,112,0.109873534,0.061040852,0,5840,778.3333333,2037.844508,4152810.238,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,1782,0,1782,1782,40900000,49700000,76000000,5703683,DDoS,
443,62270507,8,3,187,138,46,0,23.375,20.85965005,46,46,46,0,5.219164186,0.176648634,6227050.7,18500000,58700000,3,62300000,8895786.714,22000000,58700000,3,59000000,29500000,41400000,58800000,237194,1,0,0,0,172,60,0.128471734,0.0481769,0,46,30.91666667,20.02479524,400.9924242,0,1,0,0,1,0,0,0,0,33.72727273,23.375,46,172,0,0,0,0,0,0,8,187,3,138,258,385,6,20,274406,0,274406,274406,58700000,0,58700000,58700000,BENIGN,
443,40,2,0,12,0,6,6,6,0,0,0,0,0,300000,50000,40,0,40,40,40,40,0,40,40,0,0,0,0,0,0,0,0,0,40,0,50000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,8022349,4,0,24,0,6,6,6,0,0,0,0,0,2.991642473,0.498607079,2674116.333,4631415.239,8022014,3,8022349,2674116.333,4631415.239,8022014,3,0,0,0,0,0,0,0,0,0,80,0,0.498607079,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,335,0,335,335,8022014,0,8022014,8022014,DDoS,
59911,78492692,5,9,11607,62,7215,0,2321.4,3327.769794,20,0,6.888888889,5.30199124,148.6635214,0.178360554,6037899.385,19400000,70200000,1,78500000,19600000,39200000,78400000,160,78400000,9800471.875,24600000,70200000,1,0,0,0,0,112,192,0.063700198,0.114660356,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,26419,0,26419,26419,39200000,43900000,70200000,8154255,BENIGN,
80,232313,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,50074.68372,34.4362993,33187.57143,87393.87803,231378,4,627,313.5,238.2949853,482,145,232269,58067.25,115540.8625,231378,4,0,0,0,0,72,112,12.91361224,21.52268706,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
443,256574,30,36,941,51891,208,0,31.36666667,58.81442665,2920,0,1441.416667,921.3038393,205913.3038,257.2357293,3947.292308,9835.528763,32959,2,256574,8847.37931,14117.43348,40417,4,220930,6312.285714,15399.08006,59132,2,0,0,0,0,612,732,116.9253315,140.3103978,0,2920,788.5373134,976.8099491,954157.6766,0,0,0,1,0,0,0,0,1,800.4848485,31.36666667,1441.416667,612,0,0,0,0,0,0,30,941,36,51891,8192,4,29,20,0,0,0,0,0,0,0,0,BENIGN,
42977,6131009,1,6,6,36,6,6,6,0,6,6,6,0,6.850422174,1.141737029,1021834.833,2489587.085,6103640,3,0,0,0,0,0,6130652,1226130.4,2726633.406,6103640,3,0,0,0,0,20,120,0.16310529,0.978631739,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,27369,0,27369,27369,6103640,0,6103640,6103640,BENIGN,
53,244,2,2,104,352,52,52,52,0,176,176,176,0,1868852.459,16393.44262,81.33333333,138.2762935,241,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,80,8196.721311,8196.721311,52,176,101.6,67.91759713,4612.8,0,0,0,0,0,0,0,0,1,127,52,176,64,0,0,0,0,0,0,2,104,2,352,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,
39434,1334047,1,7,6,42,6,6,6,0,6,6,6,0,35.98074131,5.996790218,190578.1429,490986.1474,1303956,1,0,0,0,0,0,1324976,220829.3333,530654.0741,1303956,1,0,0,0,0,20,140,0.749598777,5.247191441,6,6,6,0,0,0,0,0,0,1,1,0,0,7,6.75,6,6,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN,
80,12046725,4,0,24,0,6,6,6,0,0,0,0,0,1.992242705,0.332040451,4015575,6953451.335,12000000,992,12000000,4015575,6953451.335,12000000,992,0,0,0,0,0,0,0,0,0,80,0,0.332040451,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1996,0,1996,1996,12000000,0,12000000,12000000,DDoS,
80,1850463,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6286.534775,4.323242345,264351.8571,698920.292,1849354,13,843,421.5,477.2970773,759,84,1850418,462604.5,924499.7376,1849354,13,0,0,0,0,72,112,1.621215879,2.702026466,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,2667922,5,0,30,0,6,6,6,0,0,0,0,0,11.24470655,1.874117759,666980.5,1332633.082,2665930,3,2667922,666980.5,1332633.082,2665930,3,0,0,0,0,0,0,0,0,0,100,0,1.874117759,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
80,7447,2,0,12,0,6,6,6,0,0,0,0,0,1611.387136,268.5645226,7447,0,7447,7447,7447,7447,0,7447,7447,0,0,0,0,0,0,0,0,0,40,0,268.5645226,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,517220,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,22479.79583,17.40071923,64652.5,180924.8331,512403,9,4477,2238.5,3116.219585,4442,35,517165,103433,228629.2236,512403,9,0,0,0,0,72,132,5.800239743,11.60047949,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
53,200,2,2,68,180,34,34,34,0,90,90,90,0,1240000,20000,66.66666667,109.4090185,193,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,80,80,10000,10000,34,90,56.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,70.5,34,90,80,0,0,0,0,0,0,2,68,2,180,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN,
80,2054046,5,0,30,0,6,6,6,0,0,0,0,0,14.60532043,2.434220071,513511.5,1025714.748,2052083,2,2054046,513511.5,1025714.748,2052083,2,0,0,0,0,0,0,0,0,0,100,0,2.434220071,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
80,365769,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,31787.82237,24.60569376,45721.125,125855.2108,357142,47,8028,4014,4268.096531,7032,996,365706,73141.2,158800.779,357142,47,0,0,0,0,72,132,8.201897919,16.40379584,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,81875086,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,142.4487053,0.158778459,6822923.833,20800000,72300000,4,80400000,11500000,27000000,72300000,95,1513292,378323,755914.7817,1512195,4,0,0,0,0,172,112,0.097709821,0.061068638,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,806,0,806,806,40200000,45500000,72300000,8038320,DDoS,
49196,82146396,7,9,11613,62,4380,0,1659,2117.072113,20,0,6.888888889,5.30199124,142.1243118,0.194774217,5476426.4,19300000,74800000,1,82100000,13700000,32900000,80900000,2,80900000,10100000,26200000,74800000,1,0,0,0,0,152,192,0.08521372,0.109560497,0,4380,687.1176471,1543.785926,2383274.985,0,0,0,0,1,1,0,0,1,730.0625,1659,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,26048,0,26048,26048,40400000,48600000,74800000,6059834,BENIGN,
80,154252,5,0,30,0,6,6,6,0,0,0,0,0,194.4869434,32.41449057,38563,76131.74651,152760,315,154252,38563,76131.74651,152760,315,0,0,0,0,0,0,0,0,0,100,0,32.41449057,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
59818,5069600,1,5,6,30,6,6,6,0,6,6,6,0,7.101151965,1.183525327,1013920,2247188.679,5033777,1,0,0,0,0,0,5046924,1261731,2514704.887,5033777,1,0,0,0,0,20,100,0.197254221,0.986271106,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35823,0,35823,35823,5033777,0,5033777,5033777,BENIGN,
80,2879984,5,0,30,0,6,6,6,0,0,0,0,0,10.41672454,1.736120756,719996,1439284.753,2878923,1,2879984,719996,1439284.753,2878923,1,0,0,0,0,0,0,0,0,0,100,0,1.736120756,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
80,8023871,5,0,30,0,6,6,6,0,0,0,0,0,3.738843758,0.623140626,2005967.75,4011273.527,8022878,3,8023871,2005967.75,4011273.527,8022878,3,0,0,0,0,0,0,0,0,0,100,0,0.623140626,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,993,0,993,993,8022878,0,8022878,8022878,DDoS,
80,99847963,8,6,56,11601,20,0,7,5.656854249,2920,0,1933.5,1495.722401,116.7474994,0.140213176,7680612.538,26800000,96700000,10,99800000,14300000,36400000,96700000,10,47890,9578,13687.09281,30147,64,0,0,0,0,172,132,0.080121815,0.060091361,0,2920,777.5333333,1324.190905,1753481.552,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,3113608,0,3113608,3113608,96700000,0,96700000,96700000,DDoS,
80,4815904,5,0,30,0,6,6,6,0,0,0,0,0,6.229360054,1.038226676,1203976,2407273.381,4814886,1,4815904,1203976,2407273.381,4814886,1,0,0,0,0,0,0,0,0,0,100,0,1.038226676,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
443,5936699,8,5,378,5458,197,0,47.25,73.61046121,2280,0,1091.6,944.7501257,983.0378801,2.189769096,494724.9167,1663609.474,5776862,4,5936699,848099.8571,2173649.178,5776862,4,61231,15307.75,20557.22297,43646,50,0,0,0,0,172,112,1.347550213,0.842218883,0,2280,416.8571429,741.6808205,550090.4396,0,0,0,1,0,0,0,0,0,448.9230769,47.25,1091.6,172,0,0,0,0,0,0,8,378,5,5458,8192,60,7,20,159833,0,159833,159833,5776862,0,5776862,5776862,BENIGN,
80,6248,2,0,12,0,6,6,6,0,0,0,0,0,1920.614597,320.1024328,6248,0,6248,6248,6248,6248,0,6248,6248,0,0,0,0,0,0,0,0,0,40,0,320.1024328,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
58283,247,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,174089.0688,12145.74899,123.5,106.773124,199,48,247,123.5,106.773124,199,48,0,0,0,0,0,0,0,0,0,60,0,12145.74899,0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0,60,0,0,0,0,0,0,3,43,0,0,1013,-1,2,20,0,0,0,0,0,0,0,0,BENIGN,
